Product_ID,Product_Name,Category,Sub_Category,Price,Customer_Age,Customer_Gender,Purchase_History,Review_Rating,Review_Sentiment
P0353,Bluetooth Speaker,Electronics,Laptops,280.97,20,Male,23,4,Very Positive
P0354,Wireless Mouse,Electronics,Smartwatches,1044.45,60,Male,10,4,Very Positive
P0355,Football,Sports,Bicycle,105.14,39,Female,29,3,Positive
P0356,Nail Polish,Beauty,Fragrance,187.42,46,Male,25,3,Positive
P0357,Tennis Racket,Sports,Yoga Mat,49.88,61,Male,11,1,Negative
P0358,Bookshelf,Furniture,Cabinet,392.85,43,Female,10,5,Positive
P0359,Refrigerator,Home Appliances,Washing Machine,602.46,63,Male,17,4,Positive
P0360,Foundation,Beauty,Nail Polish,146.2,40,Female,23,4,Neutral
P0361,Bookshelf,Furniture,Cabinet,1092.78,48,Female,26,5,Very Positive
P0362,Football,Sports,Tennis Racket,574.81,24,Male,39,4,Very Positive
P0363,T-Shirt,Clothing,Dresses,186.3,38,Male,28,5,Neutral
P0364,T-Shirt,Clothing,Sweaters,95.21,43,Female,16,4,Neutral
P0365,Nail Polish,Beauty,Skin Care,158.86,40,Male,30,3,Positive
P0366,Microwave,Home Appliances,Vacuum Cleaner,707.08,36,Female,26,4,Positive
P0367,Refrigerator,Home Appliances,Washing Machine,360.35,53,Female,8,5,Positive
P0368,Couch,Furniture,Bookshelf,287.2,28,Male,44,4,Very Positive
P0369,Perfume,Beauty,Nail Polish,79.51,64,Male,19,3,Positive
P0370,Lipstick,Beauty,Hair Care,98.86,23,Male,42,4,Positive
P0371,Vacuum Cleaner,Home Appliances,Washing Machine,142.93,38,Male,29,5,Positive
P0372,Washing Machine,Home Appliances,Refrigerator,381.35,35,Male,19,4,Positive
P0373,Tennis Racket,Sports,Yoga Mat,522.47,62,Male,5,4,Very Positive
P0374,Football,Sports,Basketball,117.53,19,Male,38,4,Neutral
P0375,Tablet,Electronics,Smartwatches,1327.96,48,Female,29,4,Very Positive
P0376,Basketball,Sports,Yoga Mat,626.79,49,Male,11,5,Very Positive
P0377,Bookshelf,Furniture,Chair,602.8,20,Male,10,4,Positive
P0378,Basketball,Sports,Bicycle,482.64,55,Female,16,5,Very Positive
P0379,Basketball,Sports,Bicycle,452.3,39,Male,13,5,Positive
P0380,Smartwatch,Electronics,Laptops,227.84,48,Female,14,5,Very Positive
P0381,Wireless Mouse,Electronics,Headphones,1029.22,27,Female,41,5,Positive
P0382,Shampoo,Beauty,Hair Care,5.49,42,Female,17,2,Neutral
P0383,Skincare Cream,Beauty,Fragrance,43.52,34,Male,16,2,Negative
P0384,Perfume,Beauty,Nail Polish,158.3,48,Female,21,5,Neutral
P0385,Smartwatch,Electronics,Laptops,559.48,65,Female,12,5,Very Positive
P0386,Yoga Mat,Sports,Yoga Mat,155.84,39,Female,14,4,Neutral
P0387,Headphones,Electronics,Tablets,587.55,28,Male,43,4,Positive
P0388,Perfume,Beauty,Makeup,43.37,27,Male,18,2,Negative
P0389,Cabinet,Furniture,Bookshelf,105.87,49,Male,10,4,Neutral
P0390,Tennis Racket,Sports,Football,700.79,50,Male,5,5,Very Positive
P0391,Smartwatch,Electronics,Smartwatches,752.97,25,Male,50,5,Positive
P0392,Tennis Racket,Sports,Basketball,668.46,41,Male,19,4,Positive
P0393,Refrigerator,Home Appliances,Vacuum Cleaner,75.74,23,Female,33,4,Positive
P0394,Jeans,Clothing,Jackets,13.72,65,Female,8,3,Negative
P0395,Bookshelf,Furniture,Bookshelf,1315.19,33,Female,18,4,Very Positive
P0396,Tennis Racket,Sports,Yoga Mat,182.46,55,Female,0,4,Positive
P0397,Couch,Furniture,Bookshelf,203.78,44,Male,29,5,Positive
P0398,Cabinet,Furniture,Cabinet,1262.45,20,Female,40,5,Very Positive
P0399,Tennis Racket,Sports,Basketball,443.91,18,Female,8,4,Very Positive
P0400,Washing Machine,Home Appliances,Microwave,160.54,58,Male,0,5,Positive
P0401,Jacket,Clothing,Jackets,198.69,27,Female,42,5,Positive
P0402,Smartwatch,Electronics,Headphones,64.82,60,Female,10,3,Neutral
P0403,Dining Table,Furniture,Sofa,530.04,41,Male,23,5,Very Positive
P0404,Foundation,Beauty,Hair Care,61.93,60,Male,6,3,Neutral
P0405,Nail Polish,Beauty,Nail Polish,161.33,63,Male,16,3,Positive
P0406,Football,Sports,Yoga Mat,80.6,23,Male,40,5,Positive
P0407,Couch,Furniture,Cabinet,1226.36,65,Male,14,5,Very Positive
P0408,Jeans,Clothing,T-Shirts,18.49,26,Male,39,3,Negative
P0409,Soccer Ball,Sports,Tennis Racket,412.25,19,Female,47,4,Very Positive
P0410,Chair,Furniture,Sofa,1349.98,29,Male,41,4,Positive
P0411,Cabinet,Furniture,Table,1234.61,27,Female,45,5,Positive
P0412,Jeans,Clothing,Dresses,23.22,39,Female,27,1,Neutral
P0413,Pants,Clothing,Sweaters,64.5,60,Male,20,4,Neutral
P0414,Microwave,Home Appliances,Washing Machine,870.71,65,Male,6,4,Very Positive
P0415,Headphones,Electronics,Tablets,1165.03,58,Female,14,5,Very Positive
P0416,Yoga Mat,Sports,Yoga Mat,555.25,33,Female,11,5,Very Positive
P0417,Wireless Mouse,Electronics,Smartwatches,618.87,41,Female,20,5,Very Positive
P0418,Cabinet,Furniture,Table,623.88,35,Male,24,5,Very Positive
P0419,Washing Machine,Home Appliances,Microwave,730.55,55,Male,9,4,Positive
P0420,Lipstick,Beauty,Makeup,155.01,29,Male,39,5,Neutral
P0421,Basketball,Sports,Basketball,653.38,64,Male,0,5,Positive
P0422,Soccer Ball,Sports,Tennis Racket,383.71,36,Male,18,5,Positive
P0423,Jacket,Clothing,Sweaters,166.77,27,Male,46,3,Positive
P0424,Foundation,Beauty,Hair Care,188.63,65,Male,7,5,Positive
P0425,Soccer Ball,Sports,Yoga Mat,93.88,56,Male,9,5,Positive
P0426,Air Conditioner,Home Appliances,Washing Machine,797.46,26,Female,44,4,Positive
P0427,Basketball,Sports,Basketball,718.19,58,Female,2,4,Positive
P0428,Shoes,Clothing,Jackets,27.39,38,Male,12,3,Neutral
P0429,Football,Sports,Football,763.54,49,Male,11,4,Positive
P0430,Nail Polish,Beauty,Fragrance,187.12,36,Female,18,3,Positive
P0431,Vacuum Cleaner,Home Appliances,Air Conditioner,646.19,54,Male,8,5,Positive
P0432,Cabinet,Furniture,Table,637.08,30,Female,13,5,Very Positive
P0433,Microwave,Home Appliances,Vacuum Cleaner,749.87,24,Female,48,5,Positive
P0434,Football,Sports,Bicycle,40.96,34,Male,13,1,Neutral
P0435,Nail Polish,Beauty,Hair Care,63.61,31,Male,20,4,Positive
P0436,Tablet,Electronics,Speakers,1460.93,57,Male,14,5,Positive
P0437,Football,Sports,Bicycle,638.58,24,Male,6,5,Positive
P0438,Couch,Furniture,Chair,1339.6,37,Female,27,5,Positive
P0439,Couch,Furniture,Bookshelf,164.43,34,Male,13,4,Positive
P0440,Couch,Furniture,Cabinet,539.71,32,Female,30,4,Positive
P0441,Tablet,Electronics,Speakers,1401.61,40,Female,26,4,Very Positive
P0442,Sweater,Clothing,Pants,174.07,55,Male,0,3,Neutral
P0443,Tablet,Electronics,Laptops,139.4,58,Female,11,4,Neutral
P0444,Foundation,Beauty,Hair Care,130.72,59,Male,12,5,Neutral
P0445,Bookshelf,Furniture,Chair,544.63,30,Male,16,5,Positive
P0446,Lipstick,Beauty,Fragrance,158.76,61,Male,1,5,Positive
P0447,Skincare Cream,Beauty,Makeup,37.37,57,Male,0,1,Neutral
P0448,Dining Table,Furniture,Sofa,444.87,26,Female,39,4,Very Positive
P0449,Pants,Clothing,Shoes,90.82,40,Female,13,4,Neutral
P0450,Shoes,Clothing,Shoes,18.79,44,Female,22,2,Negative
P0451,Chair,Furniture,Bookshelf,858.71,65,Male,8,4,Very Positive
P0452,Wireless Mouse,Electronics,Smartwatches,146.78,58,Female,14,3,Neutral
P0453,Microwave,Home Appliances,Vacuum Cleaner,378.37,48,Male,20,4,Very Positive
P0454,Wireless Mouse,Electronics,Mobile Phones,60.0,26,Male,44,3,Positive
P0455,Dishwasher,Home Appliances,Washing Machine,775.73,64,Male,14,4,Very Positive
P0456,Shampoo,Beauty,Skin Care,129.15,37,Female,27,3,Neutral
P0457,Football,Sports,Basketball,204.84,41,Male,18,4,Very Positive
P0458,Chair,Furniture,Table,638.06,19,Female,14,5,Positive
P0459,Football,Sports,Football,215.08,30,Male,14,5,Very Positive
P0460,Bicycle,Sports,Yoga Mat,371.1,41,Female,10,5,Positive
P0461,Bicycle,Sports,Basketball,112.92,36,Male,12,3,Neutral
P0462,Shampoo,Beauty,Fragrance,109.04,27,Male,12,4,Positive
P0463,Smartwatch,Electronics,Tablets,233.14,27,Male,20,5,Very Positive
P0464,Foundation,Beauty,Skin Care,191.59,40,Male,23,4,Neutral
P0465,Bicycle,Sports,Tennis Racket,25.3,27,Female,30,3,Negative
P0466,Yoga Mat,Sports,Tennis Racket,275.79,30,Male,27,4,Very Positive
P0467,Microwave,Home Appliances,Air Conditioner,322.8,41,Male,25,4,Positive
P0468,Lipstick,Beauty,Makeup,151.14,59,Female,9,4,Neutral
P0469,Air Conditioner,Home Appliances,Washing Machine,980.69,50,Female,3,4,Positive
P0470,Headphones,Electronics,Mobile Phones,1035.58,39,Male,15,4,Very Positive
P0471,Vacuum Cleaner,Home Appliances,Washing Machine,291.61,64,Female,5,4,Positive
P0472,Jeans,Clothing,Shoes,81.84,58,Female,5,3,Neutral
P0473,Refrigerator,Home Appliances,Microwave,955.31,36,Male,29,5,Very Positive
P0474,Laptop,Electronics,Mobile Phones,582.49,23,Male,20,5,Positive
P0475,Nail Polish,Beauty,Hair Care,109.72,42,Male,16,4,Neutral
P0476,Couch,Furniture,Bookshelf,556.84,41,Male,15,5,Very Positive
P0477,Shampoo,Beauty,Makeup,11.11,60,Male,14,1,Neutral
P0478,Laptop,Electronics,Laptops,1204.43,62,Female,16,5,Very Positive
P0479,Smartwatch,Electronics,Speakers,1339.59,52,Female,1,4,Very Positive
P0480,Microwave,Home Appliances,Vacuum Cleaner,324.22,43,Female,20,5,Positive
P0481,Skincare Cream,Beauty,Nail Polish,39.34,18,Female,13,1,Neutral
P0482,Washing Machine,Home Appliances,Vacuum Cleaner,949.58,46,Male,30,4,Positive
P0483,Sofa,Furniture,Chair,942.8,57,Female,18,4,Very Positive
P0484,Smartwatch,Electronics,Mobile Phones,1130.79,51,Male,3,4,Positive
P0485,Sweater,Clothing,Pants,124.13,39,Female,10,3,Neutral
P0486,Football,Sports,Yoga Mat,249.12,18,Female,9,5,Positive
P0487,Skincare Cream,Beauty,Nail Polish,115.86,63,Male,2,3,Positive
P0488,Perfume,Beauty,Makeup,100.08,24,Female,31,4,Positive
P0489,Laptop,Electronics,Headphones,927.71,31,Female,11,4,Positive
P0490,Sofa,Furniture,Chair,1376.5,28,Male,39,4,Very Positive
P0491,Football,Sports,Football,452.22,47,Male,14,5,Positive
P0492,Air Conditioner,Home Appliances,Air Conditioner,986.72,37,Male,25,4,Positive
P0493,T-Shirt,Clothing,Sweaters,107.61,57,Male,6,4,Positive
P0494,Smartphone,Electronics,Smartwatches,1012.21,53,Male,14,5,Very Positive
P0495,Lipstick,Beauty,Fragrance,182.06,64,Male,7,4,Positive
P0496,Bluetooth Speaker,Electronics,Tablets,735.77,50,Female,15,5,Very Positive
P0497,Shampoo,Beauty,Nail Polish,181.37,25,Male,11,4,Positive
P0498,Football,Sports,Bicycle,161.55,54,Male,17,3,Positive
P0499,Headphones,Electronics,Speakers,131.41,54,Female,18,3,Positive
P0500,Dishwasher,Home Appliances,Washing Machine,186.38,31,Female,22,5,Neutral
P0501,Chair,Furniture,Chair,218.51,42,Female,17,5,Positive
P0502,Football,Sports,Basketball,380.18,20,Female,20,5,Positive
P0503,Skincare Cream,Beauty,Skin Care,102.67,25,Female,47,4,Neutral
P0504,Shoes,Clothing,Shoes,136.07,40,Female,12,5,Positive
P0505,Foundation,Beauty,Skin Care,35.67,31,Female,19,1,Negative
P0506,Washing Machine,Home Appliances,Air Conditioner,371.56,19,Male,17,5,Very Positive
P0507,Shampoo,Beauty,Hair Care,72.41,41,Female,14,5,Neutral
P0508,Soccer Ball,Sports,Football,766.37,64,Female,9,4,Positive
P0509,Vacuum Cleaner,Home Appliances,Refrigerator,378.69,42,Female,13,5,Very Positive
P0510,Chair,Furniture,Cabinet,1070.98,25,Male,19,4,Positive
P0511,Couch,Furniture,Table,1470.51,32,Male,17,5,Very Positive
P0512,Tablet,Electronics,Laptops,798.23,61,Male,14,4,Positive
P0513,Dress,Clothing,T-Shirts,79.94,20,Female,40,3,Positive
P0514,Perfume,Beauty,Skin Care,7.86,28,Female,36,2,Negative
P0515,Skincare Cream,Beauty,Makeup,108.02,25,Male,5,4,Neutral
P0516,Smartwatch,Electronics,Mobile Phones,466.44,18,Male,23,4,Positive
P0517,Tennis Racket,Sports,Basketball,612.25,54,Male,7,4,Very Positive
P0518,Soccer Ball,Sports,Basketball,312.94,56,Male,20,4,Positive
P0519,Tennis Racket,Sports,Bicycle,322.23,42,Male,15,5,Positive
P0520,Microwave,Home Appliances,Washing Machine,624.12,47,Male,16,5,Very Positive
P0521,Dining Table,Furniture,Bookshelf,799.51,34,Male,14,4,Very Positive
P0522,Sweater,Clothing,Shoes,78.7,41,Male,16,4,Neutral
P0523,Vacuum Cleaner,Home Appliances,Microwave,852.21,22,Male,20,4,Positive
P0524,Soccer Ball,Sports,Bicycle,675.63,42,Female,18,5,Very Positive
P0525,Yoga Mat,Sports,Yoga Mat,638.33,23,Female,12,4,Very Positive
P0526,Washing Machine,Home Appliances,Refrigerator,913.71,62,Female,8,4,Very Positive
P0527,Skincare Cream,Beauty,Fragrance,88.77,45,Female,15,5,Neutral
P0528,T-Shirt,Clothing,Pants,91.49,35,Male,30,5,Positive
P0529,Foundation,Beauty,Skin Care,156.5,25,Female,47,3,Positive
P0530,Bookshelf,Furniture,Bookshelf,301.03,33,Male,27,5,Very Positive
P0531,Headphones,Electronics,Tablets,458.38,19,Female,23,5,Very Positive
P0532,Smartwatch,Electronics,Speakers,508.58,29,Female,23,5,Very Positive
P0533,Shoes,Clothing,Shoes,123.69,42,Female,12,3,Positive
P0534,Perfume,Beauty,Fragrance,113.48,60,Male,11,3,Positive
P0535,Lipstick,Beauty,Makeup,55.39,61,Female,12,5,Neutral
P0536,Wireless Mouse,Electronics,Speakers,952.94,57,Female,19,5,Positive
P0537,Dining Table,Furniture,Sofa,781.87,35,Female,23,5,Very Positive
P0538,Couch,Furniture,Sofa,992.46,42,Female,10,5,Very Positive
P0539,Bicycle,Sports,Tennis Racket,405.55,22,Male,5,4,Very Positive
P0540,Washing Machine,Home Appliances,Air Conditioner,795.75,57,Male,18,4,Positive
P0541,T-Shirt,Clothing,Dresses,138.86,39,Female,25,5,Positive
P0542,Smartphone,Electronics,Headphones,293.37,25,Female,26,5,Very Positive
P0543,Dining Table,Furniture,Bookshelf,1004.59,21,Female,47,4,Positive
P0544,Skincare Cream,Beauty,Fragrance,150.74,28,Female,32,4,Positive
P0545,Bookshelf,Furniture,Bookshelf,1385.68,45,Female,27,5,Positive
P0546,Bicycle,Sports,Yoga Mat,22.02,60,Male,12,2,Negative
P0547,Dress,Clothing,Pants,121.81,47,Female,11,4,Neutral
P0548,Skincare Cream,Beauty,Makeup,142.26,36,Female,25,5,Neutral
P0549,Shampoo,Beauty,Hair Care,107.54,47,Female,24,3,Positive
P0550,Skincare Cream,Beauty,Skin Care,81.71,45,Male,28,5,Neutral
P0551,Basketball,Sports,Basketball,171.37,44,Male,17,5,Positive
P0552,Refrigerator,Home Appliances,Vacuum Cleaner,328.1,23,Male,45,4,Positive
P0553,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,404.28,19,Male,14,4,Very Positive
P0554,Dining Table,Furniture,Bookshelf,981.53,27,Female,18,5,Positive
P0555,Skincare Cream,Beauty,Nail Polish,165.2,50,Male,19,5,Positive
P0556,Dining Table,Furniture,Bookshelf,346.18,56,Male,18,4,Very Positive
P0557,Foundation,Beauty,Makeup,78.02,22,Female,34,4,Neutral
P0558,Vacuum Cleaner,Home Appliances,Refrigerator,470.16,25,Female,42,4,Very Positive
P0559,Tennis Racket,Sports,Yoga Mat,292.52,61,Female,4,5,Positive
P0560,Tennis Racket,Sports,Football,707.45,41,Female,10,4,Very Positive
P0561,Couch,Furniture,Chair,1186.75,25,Female,11,4,Positive
P0562,Jacket,Clothing,Dresses,105.11,33,Female,15,3,Neutral
P0563,Jeans,Clothing,Jackets,178.51,27,Female,15,3,Neutral
P0564,Shampoo,Beauty,Nail Polish,152.25,38,Male,13,5,Positive
P0565,Refrigerator,Home Appliances,Vacuum Cleaner,892.85,60,Male,20,4,Very Positive
P0566,Pants,Clothing,Sweaters,104.38,19,Female,7,5,Positive
P0567,Wireless Mouse,Electronics,Laptops,1132.28,62,Female,18,5,Positive
P0568,Air Conditioner,Home Appliances,Washing Machine,790.23,37,Female,29,5,Very Positive
P0569,Chair,Furniture,Chair,1028.45,45,Female,11,4,Very Positive
P0570,Dress,Clothing,Shoes,57.16,65,Female,4,3,Positive
P0571,Washing Machine,Home Appliances,Washing Machine,475.21,30,Female,18,4,Very Positive
P0572,Tennis Racket,Sports,Basketball,769.06,62,Male,1,4,Positive
P0573,Sofa,Furniture,Bookshelf,598.84,28,Male,5,5,Very Positive
P0574,Dishwasher,Home Appliances,Microwave,71.95,26,Female,25,5,Neutral
P0575,Shampoo,Beauty,Fragrance,105.63,23,Female,18,4,Neutral
P0576,Perfume,Beauty,Makeup,194.71,54,Female,10,4,Neutral
P0577,Shampoo,Beauty,Fragrance,152.97,36,Male,24,3,Neutral
P0578,Washing Machine,Home Appliances,Vacuum Cleaner,467.74,39,Male,28,4,Positive
P0579,Couch,Furniture,Table,806.3,62,Male,14,5,Very Positive
P0580,Couch,Furniture,Cabinet,509.32,22,Male,17,5,Positive
P0581,Nail Polish,Beauty,Fragrance,114.95,52,Male,16,3,Neutral
P0582,Lipstick,Beauty,Hair Care,55.96,42,Female,28,3,Positive
P0583,Couch,Furniture,Sofa,1097.65,25,Female,29,5,Very Positive
P0584,Perfume,Beauty,Hair Care,58.16,61,Female,13,5,Positive
P0585,Washing Machine,Home Appliances,Microwave,87.07,54,Female,1,4,Neutral
P0586,Smartwatch,Electronics,Smartwatches,1318.66,40,Female,19,4,Very Positive
P0587,Smartphone,Electronics,Smartwatches,904.31,64,Male,20,5,Positive
P0588,Air Conditioner,Home Appliances,Washing Machine,302.75,22,Female,7,5,Positive
P0589,Yoga Mat,Sports,Basketball,47.21,20,Female,36,1,Negative
P0590,T-Shirt,Clothing,Dresses,109.97,20,Female,11,5,Neutral
P0591,Wireless Mouse,Electronics,Headphones,458.45,49,Male,20,4,Very Positive
P0592,Dress,Clothing,Shoes,146.24,40,Male,10,4,Positive
P0593,Headphones,Electronics,Headphones,1435.92,38,Female,26,5,Positive
P0594,Cabinet,Furniture,Cabinet,554.78,64,Female,2,4,Very Positive
P0595,Shampoo,Beauty,Nail Polish,171.32,56,Female,4,3,Positive
P0596,Headphones,Electronics,Headphones,1120.42,57,Male,15,5,Very Positive
P0597,Chair,Furniture,Table,714.04,42,Male,23,5,Positive
P0598,Smartwatch,Electronics,Mobile Phones,317.3,23,Male,12,5,Positive
P0599,Pants,Clothing,Jackets,79.06,31,Male,30,5,Positive
P0600,Smartphone,Electronics,Speakers,1221.28,20,Male,7,5,Positive
P0601,Nail Polish,Beauty,Fragrance,164.8,38,Female,17,3,Neutral
P0602,Couch,Furniture,Bookshelf,629.18,49,Female,27,4,Very Positive
P0603,Refrigerator,Home Appliances,Air Conditioner,252.66,46,Male,24,5,Very Positive
P0604,Bookshelf,Furniture,Sofa,802.56,49,Female,17,4,Very Positive
P0605,Dress,Clothing,Dresses,15.15,50,Female,3,2,Negative
P0606,Shoes,Clothing,Shoes,105.79,46,Male,19,5,Neutral
P0607,Air Conditioner,Home Appliances,Air Conditioner,536.26,56,Female,6,5,Very Positive
P0608,Air Conditioner,Home Appliances,Vacuum Cleaner,127.81,41,Female,24,5,Positive
P0609,Sweater,Clothing,Sweaters,178.47,36,Male,20,3,Neutral
P0610,Smartphone,Electronics,Laptops,1481.21,31,Male,22,5,Very Positive
P0611,Dress,Clothing,T-Shirts,191.49,34,Male,24,5,Positive
P0612,Microwave,Home Appliances,Refrigerator,810.05,56,Male,3,5,Very Positive
P0613,Perfume,Beauty,Skin Care,176.68,39,Female,26,5,Neutral
P0614,Yoga Mat,Sports,Football,466.63,46,Female,11,4,Positive
P0615,Tablet,Electronics,Smartwatches,94.57,50,Male,6,5,Positive
P0616,T-Shirt,Clothing,Jackets,167.18,45,Male,24,3,Neutral
P0617,Chair,Furniture,Table,1249.5,28,Female,16,4,Positive
P0618,Cabinet,Furniture,Chair,1195.99,47,Male,24,4,Very Positive
P0619,Air Conditioner,Home Appliances,Air Conditioner,845.45,45,Female,27,4,Positive
P0620,Shoes,Clothing,Jackets,182.62,28,Male,32,4,Neutral
P0621,Dishwasher,Home Appliances,Washing Machine,893.98,36,Male,11,4,Positive
P0622,Shampoo,Beauty,Nail Polish,42.38,49,Male,22,1,Negative
P0623,Soccer Ball,Sports,Basketball,259.8,65,Female,0,5,Very Positive
P0624,Refrigerator,Home Appliances,Refrigerator,805.07,65,Male,13,5,Positive
P0625,Dishwasher,Home Appliances,Washing Machine,636.11,29,Female,24,4,Positive
P0626,Football,Sports,Yoga Mat,83.65,27,Female,14,5,Positive
P0627,Pants,Clothing,Jackets,52.5,32,Male,20,3,Positive
P0628,Refrigerator,Home Appliances,Microwave,181.01,25,Female,28,4,Positive
P0629,Foundation,Beauty,Hair Care,13.33,54,Male,18,3,Negative
P0630,Tennis Racket,Sports,Tennis Racket,700.62,23,Male,49,5,Very Positive
P0631,Sofa,Furniture,Chair,1078.24,23,Male,49,4,Positive
P0632,Shampoo,Beauty,Skin Care,47.66,38,Male,20,2,Negative
P0633,Refrigerator,Home Appliances,Washing Machine,551.62,33,Male,30,5,Very Positive
P0634,Cabinet,Furniture,Table,848.45,18,Male,5,5,Positive
P0635,Jacket,Clothing,Shoes,26.4,35,Female,27,2,Neutral
P0636,Dishwasher,Home Appliances,Microwave,171.59,27,Female,41,4,Neutral
P0637,Bookshelf,Furniture,Table,269.16,27,Female,46,5,Very Positive
P0638,Refrigerator,Home Appliances,Vacuum Cleaner,539.88,45,Female,24,5,Positive
P0639,Soccer Ball,Sports,Tennis Racket,532.88,62,Female,13,5,Very Positive
P0640,Jeans,Clothing,Sweaters,119.26,19,Female,42,3,Neutral
P0641,Sweater,Clothing,Pants,132.09,54,Female,11,4,Neutral
P0642,Refrigerator,Home Appliances,Vacuum Cleaner,645.34,30,Female,21,4,Positive
P0643,Bookshelf,Furniture,Cabinet,1265.58,33,Male,28,5,Very Positive
P0644,Refrigerator,Home Appliances,Washing Machine,142.95,26,Male,43,4,Positive
P0645,Shampoo,Beauty,Makeup,144.93,52,Female,1,3,Positive
P0646,Tennis Racket,Sports,Basketball,770.67,21,Female,13,5,Positive
P0647,Headphones,Electronics,Smartwatches,817.61,43,Male,28,5,Positive
P0648,Smartwatch,Electronics,Headphones,930.39,35,Male,20,5,Positive
P0649,Refrigerator,Home Appliances,Microwave,138.28,65,Male,9,4,Positive
P0650,Sofa,Furniture,Sofa,1128.96,53,Female,9,4,Very Positive
P0651,Cabinet,Furniture,Table,262.13,37,Male,22,4,Positive
P0652,Soccer Ball,Sports,Football,149.21,20,Female,45,5,Positive
P0653,Vacuum Cleaner,Home Appliances,Microwave,958.04,46,Male,10,4,Positive
P0654,Lipstick,Beauty,Fragrance,150.13,28,Female,42,5,Positive
P0655,Wireless Mouse,Electronics,Headphones,1302.21,21,Male,36,4,Very Positive
P0656,Foundation,Beauty,Nail Polish,41.54,62,Female,17,3,Negative
P0657,Jeans,Clothing,Shoes,86.91,31,Female,20,5,Positive
P0658,Shampoo,Beauty,Skin Care,140.59,29,Male,24,4,Positive
P0659,Laptop,Electronics,Headphones,823.87,19,Male,38,4,Positive
P0660,Smartwatch,Electronics,Headphones,1154.13,22,Male,19,4,Very Positive
P0661,Headphones,Electronics,Smartwatches,1074.59,42,Female,27,5,Very Positive
P0662,Chair,Furniture,Cabinet,495.64,49,Male,20,5,Very Positive
P0663,Yoga Mat,Sports,Basketball,528.79,29,Female,6,5,Positive
P0664,Skincare Cream,Beauty,Makeup,121.31,31,Male,18,3,Neutral
P0665,Smartwatch,Electronics,Headphones,511.65,32,Male,26,4,Positive
P0666,Nail Polish,Beauty,Hair Care,33.33,36,Male,27,1,Neutral
